C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BARBARA_PALVIN\barbara_palvin159_801.jpg, 12
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\EMMA_STONE\Emma_Stone190_1740.jpg, 34
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NEIL_PATRICK_HARRIS\Neil_Patrick_Harris132_3628.jpg, 78
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ZENDAYA\Zendaya112_1800.jpg, 103
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ELIZABETH_OLSEN\elizabeth_olsen200_1210.jpg, 29
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TAYLOR_SWIFT\Taylor_Swift122_4565.jpg, 93
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ANDY_SAMBERG\Andy_Samberg123_459.jpg, 7
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\GAL_GADOT\gal_gadot57_1817.jpg, 36
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\CHRIS_HEMSWORTH\Chris_Hemsworth191_443.jpg, 22
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KRYSTEN_RITTER\Krysten_Ritter39_1821.jpg, 56
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ROBERT_DE_NIRO\Robert_De_Niro61_790.jpg, 85
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RIHANNA\Rihanna221_4021.jpg, 84
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JEFF_BEZOS\jeff_bezos135_2060.jpg, 45
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\DOMINIC_PURCELL\Dominic_Purcell78_1034.jpg, 26
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ROBERT_DE_NIRO\Robert_De_Niro53_784.jpg, 85
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\CRISTIANO_RONALDO\Cristiano_Ronaldo187_1316.jpg, 24
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MARK_ZUCKERBERG\Mark_Zuckerberg235_2046.jpg, 68
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ANDY_SAMBERG\Andy_Samberg232_544.jpg, 7
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\STEPHEN_AMELL\Stephen_Amell131_4112.jpg, 92
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\AMANDA_CREW\Amanda_Crew1_1.jpg, 5
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ROBERT_DOWNEY_JR\Robert_Downey_Jr209_4201.jpg, 86
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ZOE_SALDANA\Zoe_Saldana88_5053.jpg, 104
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BEN_AFFLECK\Ben_Affleck241_204.jpg, 13
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BRIE_LARSON\Brie_Larson168_1002.jpg, 18
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TOM_HOLLAND\Tom_Holland110_4701.jpg, 98
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\REBECCA_FERGUSON\Rebecca_Ferguson195_409.jpg, 82
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\PENN_BADGLEY\Penn_Badgley33_2334.jpg, 80
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JIMMY_FALLON\Jimmy_Fallon112_2765.jpg, 49
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BRIAN_J._SMITH\Brian_J._Smith247_678.jpg, 17
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JEREMY_RENNER\Jeremy_Renner20_2649.jpg, 47
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TOM_ELLIS\tom_ellis71_4404.jpg, 95
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\URSULA_CORBERO\Ursula_Corbero119_18.jpg, 100
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MILLIE_BOBBY_BROWN\Millie_Bobby_Brown3_3889.jpg, 72
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\PEDRO_ALONSO\Pedro_Alonso6_2190.jpg, 79
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ANTHONY_MACKIE\Anthony_Mackie94_562.jpg, 9
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\PEDRO_ALONSO\Pedro_Alonso61_2194.jpg, 79
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\CRISTIANO_RONALDO\Cristiano_Ronaldo26_1342.jpg, 24
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TUPPENCE_MIDDLETON\Tuppence_Middleton185_2599.jpg, 99
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\SCARLETT_JOHANSSON\scarlett_johansson190_3970.jpg, 88
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RAMI_MALEK\Rami_Malek0_3720.jpg, 81
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\IRINA_SHAYK\Irina_Shayk183_2309.jpg, 42
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RIHANNA\Rihanna56_4058.jpg, 84
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\CHRIS_HEMSWORTH\Chris_Hemsworth59_512.jpg, 22
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\SOPHIE_TURNER\Sophie_Turner197_906.jpg, 91
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MADELAINE_PETSCH\Madelaine_Petsch38_3003.jpg, 62
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BEN_AFFLECK\Ben_Affleck153_158.jpg, 13
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MARGOT_ROBBIE\margot_robbie96_3276.jpg, 64
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MEGAN_FOX\Megan_Fox101_3368.jpg, 69
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JOHNNY_DEPP\Johnny_Depp134_1794.jpg, 50
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\EMMA_STONE\Emma_Stone42_1786.jpg, 34
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NEIL_PATRICK_HARRIS\Neil_Patrick_Harris186_3661.jpg, 78
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\DANIELLE_PANABAKER\Danielle_Panabaker149_1418.jpg, 25
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KATHARINE_MCPHEE\Katharine_Mcphee206_1606.jpg, 52
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\HUGH_JACKMAN\Hugh_Jackman151_1307.jpg, 40
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\DWAYNE_JOHNSON\Dwayne_Johnson131_1582.jpg, 27
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ALEXANDRA_DADDARIO\Alexandra_Daddario8_419.jpg, 1
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\GAL_GADOT\gal_gadot142_1697.jpg, 36
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\EMILIA_CLARKE\Emilia_Clarke102_866.jpg, 33
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\GRANT_GUSTIN\grant_gustin226_1957.jpg, 37
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RICHARD_HARMON\Richard_Harmon228_587.jpg, 83
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NATALIE_PORTMAN\Natalie_Portman226_3527.jpg, 77
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TOM_HOLLAND\Tom_Holland234_4805.jpg, 98
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\SOPHIE_TURNER\Sophie_Turner234_941.jpg, 91
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NATALIE_DORMER\Natalie_Dormer55_283.jpg, 76
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JOSH_RADNOR\Josh_Radnor239_2220.jpg, 51
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\LIONEL_MESSI\Lionel_Messi58_3166.jpg, 60
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\HENRY_CAVIL\Henry_Cavil156_1130.jpg, 39
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\LILI_REINHART\Lili_Reinhart13_2733.jpg, 58
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\AMBER_HEARD\amber_heard143_257.jpg, 6
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\STEPHEN_AMELL\Stephen_Amell75_4233.jpg, 92
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MADELAINE_PETSCH\Madelaine_Petsch227_2973.jpg, 62
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BILL_GATES\Bill_Gates119_508.jpg, 14
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KATHERINE_LANGFORD\Katherine_Langford30_3022.jpg, 53
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RICHARD_HARMON\Richard_Harmon105_513.jpg, 83
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\TOM_HIDDLESTON\Tom_Hiddleston166_1477.jpg, 97
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\LEONARDO_DICAPRIO\Leonardo_DiCaprio94_2709.jpg, 57
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MAISIE_WILLIAMS\Maisie_Williams101_2496.jpg, 63
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\SOPHIE_TURNER\Sophie_Turner233_940.jpg, 91
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MADELAINE_PETSCH\Madelaine_Petsch176_2929.jpg, 62
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\STEPHEN_AMELL\Stephen_Amell113_4099.jpg, 92
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\LEONARDO_DICAPRIO\Leonardo_DiCaprio179_2539.jpg, 57
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ALEXANDRA_DADDARIO\Alexandra_Daddario70_410.jpg, 1
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\EMMA_WATSON\Emma_Watson224_1957.jpg, 35
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MARIA_PEDRAZA\Maria_Pedraza203_1922.jpg, 65
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KRYSTEN_RITTER\Krysten_Ritter160_1745.jpg, 56
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NEIL_PATRICK_HARRIS\Neil_Patrick_Harris127_3616.jpg, 78
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ROBERT_DE_NIRO\Robert_De_Niro120_677.jpg, 85
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\RIHANNA\Rihanna170_3996.jpg, 84
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\BEN_AFFLECK\Ben_Affleck147_154.jpg, 13
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MAISIE_WILLIAMS\Maisie_Williams37_2635.jpg, 63
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\HENRY_CAVIL\Henry_Cavil172_1142.jpg, 39
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\NATALIE_DORMER\Natalie_Dormer138_166.jpg, 76
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ADRIANA_LIMA\Adriana_Lima189_89.jpg, 0
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ALYCIA_DABNEM_CAREY\alycia_dabnem_carey225_124.jpg, 4
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\JEFF_BEZOS\jeff_bezos232_2102.jpg, 45
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ELON_MUSK\elon_musk79_1652.jpg, 32
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KATHERINE_LANGFORD\Katherine_Langford28_3019.jpg, 53
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KATHERINE_LANGFORD\Katherine_Langford24_3009.jpg, 53
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\URSULA_CORBERO\Ursula_Corbero97_166.jpg, 100
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ELIZABETH_LAIL\Elizabeth_Lail0_1051.jpg, 28
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MARK_ZUCKERBERG\Mark_Zuckerberg110_1996.jpg, 68
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ADRIANA_LIMA\Adriana_Lima215_116.jpg, 0
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\ELIZABETH_OLSEN\elizabeth_olsen216_1223.jpg, 29
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\EMMA_STONE\Emma_Stone9_1834.jpg, 34
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MILEY_CYRUS\Miley_Cyrus69_3729.jpg, 71
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\GAL_GADOT\gal_gadot124_1681.jpg, 36
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\SELENA_GOMEZ\Selena_Gomez154_4362.jpg, 89
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KATHARINE_MCPHEE\Katharine_Mcphee46_1653.jpg, 52
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\MILLIE_BOBBY_BROWN\Millie_Bobby_Brown197_3840.jpg, 72
C:\Users\shihu\Desktop\Shi Hui Laptop\Koh Shi Hui (Comp)\FYP 2\Face_Recognition\dataset\105_classes_pins_dataset\KIERNEN_SHIPKA\kiernen_shipka24_2392.jpg, 55
